MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
65927,Aurelius Demetrios (Neapolis ad Harpasum),Aurelius Demetrios (Neapolis ad Harpasum),,,"""Grammateus in Neapolis ad Harpasum/Karien unter Antoninus Pius.
Lit.: W. Leschhorn, Lexikon der Aufschriften auf griechischen Müzen II (2009) 440."" - http://www.mkfrankfurt.uni-frankfurt.de/object?lang=de&id=ID401, 25.02.2019",piz,,+,
335011,Mariahilfer Zentralpalast - Erstes Warenmuster- und Kollektivkaufhaus,Mariahilfer Zentralpalast - Erstes Warenmuster- und Kollektivkaufhaus,,,"Name, unter dem das spätere Warenhaus Stafa in Wien am 18. August 1911 eröffnet wurde",kif,,+,
210544,Gg. Adam Pfaff (Schlosserei),Gg. Adam Pfaff (Schlosserei),,,Schlosserei in Neu-Isenburg.,kif,,+,
342729,Stadt Paderborn,Stadt Paderborn,,,Die Stadt Paderborn als Gebietskörperschaft sowie ihre Verwaltung.,kio,,+,https://d-nb.info/gnd/1270503103
22353,C. G. Pfretzschner und Co.,C. G. Pfretzschner und Co.,,,Musikinstrumentenbauer in Markneukirchen,kif,,+,
201454,Porzellanfabrik Stadtlengsfeld,Porzellanfabrik Stadtlengsfeld,,,Thüringische Porzellanfabrik,kif,,+,https://d-nb.info/gnd/133400806X
150689,VEB Qualitäts- und Edelstahl-Kombinat,VEB Qualitäts- und Edelstahl-Kombinat,,,"VEB Qualitäts- und Edelstahlkombinat, ehemaliger Betrieb der DDR mit Hauptwerk Stahl- und Walzwerk Hennigsdorf",kif,,+,
328772,Sabine Dahme,Sabine Dahme (1961-),1961,,Leiterin der Kaschierwerkstatt am Hans Otto Theater Potsdam,piz,female,+,
73533,Bürgerstiftung Stuttgart,Bürgerstiftung Stuttgart,,,"""Die Bürgerstiftung Stuttgart ist eine selbständige und von der Landeshauptstadt Stuttgart unabhängige Organisation.
Wir betreiben langfristigen Vermögensaufbau zugunsten gemeinnütziger Projekte und bieten Spendern und Stiftern die Möglichkeit, ihre Beiträge hierfür unter einem gemeinsamen Dach zu leisten."" - https://www.buergerstiftung-stuttgart.de/wer-wir-sind, 02.06.2020",kiz,,+,
42356,Paul Reichenbach,Paul Reichenbach,,,"Weilte Weihnachten 1926 im Gasthof ""Königslust"" in Kühberg (Bärenstein).",piz,male,+,
28680,Gabriel Le Clerc,Gabriel Le Clerc,,1743,"""Leclerc, Gabriel (gestorben 1743)
Schon 1696 (?) Medailleur in Darmstadt, 1702 Stempelschneider in Berlin, 1718 Münzmeister in Kassel, dann meist ohne Anstellung. 1737 Münzmeister in Bremen, dort 1743 verstorben.
Signiert mit GLC."" - https://ikmk.smb.museum/ndp/person/3472, 11.07.2020",piz,male,+,
11352,G. Bischofberger (Verlag),G. Bischofberger (Verlag),,,Postkartenverlag in Kempten,kif,,+,
224768,Umkreis des Antimenes-Malers,Umkreis des Antimenes-Malers,,,Personen aus dem Umkreis des Antimenes-Malers,siu,,+,
62248,Thomas T. Docherty,Thomas T. Docherty,,,"Medailleur an der Royal Mint in London. In einem Interview (https://blog.royalmint.com/behind-design-remembrance-day-2016/, 06.01.2019) aus dem Jahre 2016 sagt er, dass er als Auszubildender ""vor 12 Jahren"" an der Royal Mint begonnen hat.",piz,male,+,
156803,Ana Vladescu,Ana Vladescu (1936-),1936,,Schauspielerin aus Rumänien,piz,female,+,
266564,Julius Klinkhardt (Verlag),Julius Klinkhardt (Verlag),,,Verlagsbuchhandlung in Leipzig,kif,,+,
140841,Nicole Revel-Mcdonald,Nicole Revel-Mcdonald,,,"Ökoanthropologin, aktiv in den 1980er Jahren in den Philippinen.",piz,,+,
310669,Marta Schilling,Marta Schilling (1908-),1908,,deutsche Sängerin (Sopran),piz,female,+,https://d-nb.info/gnd/134967518
74638,Claus Maywald,Claus Maywald,,,Erstellte Installationen. Trauerbegleiter. Nachgewiesen 2016 in Alzey.,piz,male,+,
201884,Wilhelm Sauerbeck,Wilhelm Sauerbeck (1806-1869),1806,1869,"Von 1846-1850 Bürgermeister von Dürkheim, Schwager von Rudolph Christmann",piz,male,+,
75254,Paolo Maretti,Paolo Maretti (1898-),1898,,"Paolo Maretti, geboren am 06.04.1898 in La Cella, war ein italienischer Bauer, der während des Ersten Weltkriegs im Kriegsgefangenlager Hammelburg interniert war.",piz,male,+,
65274,Lehrer-Arbeitskreis für Heimatkunde Kassel-Land,Lehrer-Arbeitskreis für Heimatkunde Kassel-Land,,,Arbeitskreis in Kassel. Nachgewiesen für 1952.,kiz,,+,
243384,Johann Georg Clauer,Johann Georg Clauer,,,"Tapezierermeister in Frankfurt; kaufte 1861 das Goethehaus. Bis 1888 als Tapezierer in Frankfurt nachweisbar, danach als Kaufmann tätig. Vermutlich gestorben um 1918/19.
Quelle: Adressbuch Frankfurt 1863-1888, 1889-1918 (ab 1889 gleichnamiger Kaufmann, Tapezierbetrieb von Nachfolger betrieben, zuletzt bis 1918 als Rentner nachweisbar).
Namensform auch: Georg Johann Clauer, Georg Clauer",piz,male,+,
166091,Iulius Logismos (Pergamon),Iulius Logismos (Pergamon),,,"Stratege in Pergamon/Mysien unter Gordianus III.

Lit.: W. Leschhorn, Lexikon der Aufschriften auf griechischen Münzen II (2009) 645.
- https://ikmk.smb.museum/ndp/person/10330, 10.10.2021",piz,,+,
157159,Liesel Schwab,Liesel Schwab,,,Wurde 1935 aus dem Kindergarten in Fußgönheim entlassen,piz,female,+,
119313,Stadtverwaltung Lampertheim,Stadtverwaltung Lampertheim,,,Stadtverwaltung von Lampertheim.,kio,,+,
34111,Anna von der Mark (Äbtissin),Anna von der Mark (Äbtissin),,,1604–1631 Äbtissin von Thorn (Torun),piz,female,+,
278700,Heinrich Müller (Modegeschäft),Heinrich Müller (Modegeschäft),,,"Modegeschäft in München, Sendligerstr. 2",kif,,,
262,Karl Kößler (Bildhauer),Karl Kößler (Bildhauer),,,Halberstädter Bildhauer um 1900,piz,male,+,
204789,Schild & Co.,Schild & Co.,,,"""Die Firma Schild & Co. wurde 1906 von Otto Schild gegründet. Die Urspünge reichen aber bis in das Jahr 1889 zurück. Damals gründete Arthur Graizely gemeinsam mit seinem Bruder die Firma Graizely Frères. Graizely erwarb von Irenée Aubry das Patent einer Taschenuhr mit einem 8-Tage-Werk, die als Hebdomas bekannt wurde. 1904 entstand zwischen Graizely und Schild eine Partnerschaft. Die Firma wurde daraufhin in Graizeley & Co. umbenannt.
1906 ging die Graizely ganz in der neuen Firma ""Schild & Co."" mit Sitz in der Rue du Parc, La-Chaux-de-Fonds, auf. "" - https://watch-wiki.org/index.php?title=Schild_%26_Co., 01.07.2022",kif,,+,
138509,The Folklore State Centre of Georgia,The Folklore State Centre of Georgia,,,"""The Folklore Centre`s occupation during the last 6 years - To inform the society, the centre has published on its Facebook the projects it had carried out during 2014-2020:
Completely rehabilitated concert hall and recording studio equipped with the brand new techniques in Tbilisi;
Opening Ozurgeti Folklore Centre together with its multi-functional hall, recording studio, exhibition hall where more than 100 children are taught traditional folk songs and chants for free; ..."" - http://folk.gov.ge/en/six-years-of-the-folklore-state-centre/, 21.11.2021",kio,,+,
266221,"Rabener, Hugo Alfred","Rabener, Hugo Alfred",,,"Modellbauer, 1910",piz,male,+,
52101,Friedrich Hermann Schuseil,Friedrich Hermann Schuseil (1822-),1822,,"deutscher Holzschenider
Geb. am 21.6.1822, in Magdeburg, lebte 1876 noch in Altona. Schüler von Friedrich Wilhelm Gubitz in Berlin um 1842. Holzstecher in Berlin, Leipzig und Altona. Nachdem Schuseil in Berlin gelernt hatte, wurde er einer von Eduard Kretzschmars Mitarbeitern in Leipzig. Von 1850 bois 1855 arbeitete er hier für Adolf Menzels Zeichnungen für die Werke Aus König Friedrichs Zeit und Die Soldaten Friedrichs des Großen. Nach Kutschmann hatte er auch schon an der Fertigstellung von Kuglers Geschichte Friedrichs des Großen teilgenommen, was insofern nicht zutreffen kann, als Kretzschmars Anstalt erst später gegründet wurde. Später ging Schuseil nach Altona, wo er die Stelle eines Professors der Holzschneidekunst einnahm."" - Estermann et. all. ""Archiv für Geschichte des Buchwesens: 1983"",Bd. 24, S. 1142",piz,male,+,
128363,Georg Sigmund Fürer von Haimendorf,Georg Sigmund Fürer von Haimendorf (1612-1677),1612,1677,"""verheiratet mit (1) Maria Magdalena, geb. Tucher und (2) Anna Catharina, geb. ImHoff; Vater von Georg Sigmund Fürer d.J."" - gnd, 20.08.2024",piz,male,+,https://d-nb.info/gnd/121721345
71287,C. Petzold (Firma),C. Petzold (Firma),,,Pharma-Unternehmen in Melsungen,kif,,+,
140253,Teddy Staufer mit seinen Original-Teddies,Teddy Staufer mit seinen Original-Teddies,,,Musikgruppe. Aktiv ab 1928.,kim,,+,
308878,Heimatmuseum Benningen,Heimatmuseum Benningen,,,Museum in Benningen,,,-,
11687,Hausgemeinschaft Heinrich-Heine-Str. 11 (Wolmirstedt),Hausgemeinschaft Heinrich-Heine-Str. 11 (Wolmirstedt),,,Hausgemeinschaft in Wolmirstedt,kiz,,+,
269697,Hedwig Koester,Hedwig Koester,,,"Direktorin der Hessling'schen höheren Mädchenschule in Berlin(-Kreuzberg), Dessauer Straße (nachgewiesen 1909)",piz,female,+,
332868,Eduard Bernhard,Eduard Bernhard,,,"Ingenieur, Fabrikant in Berlin
Beauftragt Hermann Muthesius mit dem Bau eines Hauses in Berlin, Winklerstr. 11, 1904/05",piz,male,,
308660,Tranquillo Mollo & Co. Verlag (Wien),Tranquillo Mollo & Co. Verlag (Wien),,,"Musikverlag in Wien, 1798-1837 (GND 24.01.2025)",kif,,+,https://d-nb.info/gnd/6145957-4
23960,Schneider (Mühlenbesitzer),Schneider (Mühlenbesitzer),,,Mühlenbesitzer in Brattian bei Neumark,piz,,+,
200175,"Seyfried Werkstätte, Ernst Neeb","Seyfried Werkstätte, Ernst Neeb",,,"""Emmy (Emilie) Seyfried (verheiratete Neeb)
15.10.1888 München-ca. 1972
Porzellan- und Glasmalerin, Enwerferin für Möbel, Schmuck, Textilien u.a.
... Nach ihrer Heirat mit dem Kaufmann Ernst Neeb (27.3.1923) Übersiedlung nach Hessen; dort ca. 1932 Neugründung der 'Seyfried-Werkstätte, Ernst Neeb - Werkstätte für künstlerische Glaswveredelung' (bis 1961) ..."" - Hans Wichmann, Von Morris bis Memphis, Textilien der Neuen Sammlung Ende 19. bis Ende 20. Jahrhundert, München, 1990, Seite 450",kif,,+,
282634,Margarete Ernst,Margarete Ernst (1910-),1910,,"""Margarete Ernst wurde am 1. Juni 1910 in Herskirchen (Elsass) geboren. Zwischen 1929 und 1936 studierte sie an der Kunstgewerbeschule Burg Giebichenstein in Halle (Saale). 1936 legte sie ihre Meisterprüfung ab. Ab 1937 arbeitete sie dort in der Email-Werkstatt der Kunstgewerbeschule und von 1953 bis 1957 lehrte sie dort. 1958 siedelte sie nach Düsseldorf über. Bis 1970 war sie als Assistentin von Lili Schultz tätig, danach arbeitete sie als freischaffender Künstlerin in Würzburg. Das Todesdatum von Margarete Ernst ist unbekannt."" (http://www.digiporta.net/index.php?id=846897525 05.11.2025)",piz,female,+,
31058,Bernhard A. Braun & Co,Bernhard A. Braun & Co,,,Verlagsdruckerei in Karlsruhe,kif,,+,
15104,Walter Beuschel,Walter Beuschel (1932-2002),1932,2002,freischaffender Kunstmaler und Kunsthandwerker; Geburtsort: Lobitzsch bei Weißenfels,piz,male,+,http://d-nb.info/gnd/137088833
132430,Christoph Resch,Christoph Resch,,,"Deutscher Maler. Nachgewiesen 1694-1712, tätig in Ulm. Historien- und Porträtmaler. Lehrer von Johann Elias Ridinger (1698-1767).",piz,male,+,https://d-nb.info/gnd/129183148
178590,Kaiser & Schwahn,Kaiser & Schwahn,,,Hersteller von Trauringmaschinen aus Hainstadt bei Hanau.,kif,,+,
137863,William Witter (Musiker),William Witter (Musiker),,,Instrumentalmusiker,piz,male,+,
14777,Rittner & Co.,Rittner & Co.,,,"Französischer Verlag unter Führung von Henry Rittner. Der Verlag gehört im Zuge seiner Geschichte zu einer großen, überall in Europa ansässigen Verlagsgruppe. (vgl. British Museum Term details, 07.03.2014, URL: http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=123112)",kif,,+,
49288,Fotoatelier Gustav Schultze,Fotoatelier Gustav Schultze,,,"Fotoatelier in
- Naumburg",piz,,+,
15446,Willy Nupnau (Firma),Willy Nupnau (Firma),,,"Werbemittelfirma in Heilbronn-Böckingen, lt. Handelsregister 1948-1974: Fertigung von Schaufensterreklamen, Malerschablonen, Schulgeräten aller Art",kif,,+,
67942,Marcus Iulius Settal... (Ilici),Marcus Iulius Settal... (Ilici),,,"""Duumvir in Ilici unter Tiberius.
Lit.: RPC I 99."" - https://ikmk.uni-freiburg.de/object?id=ID10882, 26.04.2019",piz,,+,
144267,M. A. Klieber Verlag (Berlin),M. A. Klieber Verlag (Berlin),,,Verlag in Berlin.,piz,,+,
39842,"Staatliches Bauhaus Weimar, Metallwerkstatt","Staatliches Bauhaus Weimar, Metallwerkstatt",,,Metallwerkstatt des Staatlichen Bauhauses in Weimar (1919-1925).,kiz,,+,
202055,Fotoatelier Th. Liebert,Fotoatelier Th. Liebert,,,"Fotoatelier in
- Bremen, Fahrfeld 51",kif,,+,
271653,Hermann Schweitzer,Hermann Schweitzer,,,"Fotograf in Brandenburg an der Havel im 20. Jahrhundert, im Adressbuch 1931 als Hermann Schweitzer jun. als Photographenmeister mit Atelier in der Hauptstraße 16 (der gleichnamige Vater mit Atelier in der Magdeburger Str. 10). 
Hermann Schweitzer ist der Ehemann der Großnichte Karl Hagemeisters, Margarethe Schweitzer.",piz,male,,
266917,F. Baumgarten,F. Baumgarten,,,"Wohl Künstler und Lithograph. Nachgewiesen auf einer Lithographie eines Porträts von Johann Carl Enslen (* 20. Mai 1759 in Stuttgart; † 10. Dezember 1848 in Dresden), das von Pietzsch u. Comp. (Dresden) gedruckt wurde. Daher möglicherweise Wirkungsort Dresden.",piz,male,,
157002,Daniel u. Maria Warkentin,Daniel u. Maria Warkentin,,,Deutsch-Russische Familie. Zeitweilig in Orenburg ansässig.,pif,,+,
76647,Anton Herrmann,Anton Herrmann,,,1882 Rechnungsempfänger in Budapest,piz,male,+,
274675,"Anne Marie Eleonore Elderhorst, geb. Leonhart","Anne Marie Eleonore Elderhorst, geb. Leonhart (1755-1825)",1755,1825,"Anna Maria Eleonora Leonhart, verheiratete Elderhorst, gen. Antchen (1755-1825), war die älteste Tochter des Niedecker Amtmannes Johann Carl Leonhart und seiner Frau Marie Louise Auguste geb. Schädeler und älteste Schwägerin des Dichters Gottfried August Bürger. Am 28.8.1778 heiratete sie den Amtsschreiber/Amtsvogt von Bissendorf Heinrich Johann Jacob Elderhorst, der zuvor auch kurzzeitig Schreiber in Niedeck gewesen war und Kommilitone Carl Leonharts als Jurastudent in Göttingen war.",piz,female,,
223433,Fotoatelier Carl Krause,Fotoatelier Carl Krause,,,"Fotoatelier in
- Berlin, Leipziger Straße 125 [um 1860/75, nennt sich ""Kunstverlag""]",kif,,+,
268022,Klaus Lautenbach,Klaus Lautenbach,,,"Im Jahr 2010 schrieb Klaus Lautenbach die idar-oberststeinische Industriegeschichte ""Auf dem Wasem"".
2006: Die Anfänge der Obersteiner Schmuck- und Metallwaren Industrie",piz,male,+,
269747,Albert Schalle,Albert Schalle (1877-),1877,,"Buch-Autor (""Die Kneippkur"", 1931ff.)",piz,male,+,https://d-nb.info/gnd/1055421416
135257,Diderik Munter,Diderik Munter (1648-1701),1648,1701,Bürgermeister von Amsterdam im Jahre 1698.,piz,male,+,
2231,Johann Georg Müller (Glasschneider),Johann Georg Müller (Glasschneider) (-1783),,1783,"Geboren in Lauscha/Thüringen, heiratet 1728 die Weißenfelser Bürgerstochter Regina Röder, Herzoglicher Sächsischer Hofglasschneider",piz,male,+,
68783,Fotoatelier Hermann Hansmann,Fotoatelier Hermann Hansmann,,,"Fotoatelier in
- Berlin-Köpenick, Grünstraße 30",kif,,+,
329152,Beneš Huebmer,Beneš Huebmer,,,"Münzmeister in Prag von 1610 bis 1619, 1620 bis 1623 und abermals von 1625 bis 1630
Lebte um 1570-1630.",piz,male,+,https://d-nb.info/gnd/1286399955
70675,Daniel Hechter Shoes AG,Daniel Hechter Shoes AG,,,"Unternehmen der AstorMueller group, welche seit 2013 mit der „DANIEL HECHTER SHOES AG“ aktueller Lizenznehmer der Marke ""DANIEL HECHTER PARIS"" ist",kif,,+,
265511,Johannes Maass (Schneidermeister),Johannes Maass (Schneidermeister),,,"Johannes Maass gründete 1895 in der Adalbertstraße 75 in Berlin-Kreuzberg ein Geschäft, welches in- und ausländische Stoffe führte.",kif,,+,
235591,Calvin Nicholls,Calvin Nicholls,,,Lithograph; Wirkungszeit: 1844,piz,,-,
4756,Walter Classen Kunstverlag,Walter Classen Kunstverlag,,,Verlag in Zürich,kif,,+,
206477,Wilhelm Volk,Wilhelm Volk (1909-1994),1909,1994,Wilhelm Volk war Musikpädagoge und Lehrer aus Darmstadt.,piz,male,+,
9638,Kunstverlag Carl Drechsler,Kunstverlag Carl Drechsler,,,Verlag mit Sitz in Leipzig-Stötteritz.,kif,,+,
286924,"Blaupunkt GmbH, Hildesheim","Blaupunkt GmbH, Hildesheim",,,"Niederlassung der Blaupunkt GmbH in Hildesheim
Datierung: 1937 - 2016
--------
Keimzelle des Unternehmens war die im November 1923 gegründete Ideal Radiotelefon- & Apparatefabrik GmbH Berlin.
In jenem Jahr 1930 wurde Ideal, zunächst über eine Holdinggesellschaft in Liechtenstein verschleiert, von der Robert Bosch AG (ab 1937 GmbH) übernommen und schließlich 1933 offizielles Bosch-Tochterunternehmen.
Nach dem Zweiten Weltkrieg entwickelte sich Blaupunkt in Hildesheim zum führenden deutschen Autoradiohersteller.
Ende 1945 wurde Hildesheim zum Firmensitz der dort neu gegründeten Blaupunkt-Apparatebau GmbH (BPAG).
Das Unternehmen gab 1996 das Geschäft mit Fernsehern, Camcordern und Videorekordern auf und konzentrierte sich ganz auf den Bereich der „Mobilen Kommunikation“.
Im Dezember 2008 verkaufte Bosch das Unternehmen an den Finanzinvestor Aurelius.
Die Blaupunkt Technology GmbH mit Sitz in Hildesheim war als verbliebenes Kernstück von Blaupunkt zuletzt selbst Lizenznehmer des Investors GIP Development SARL und meldete im September 2015 Insolvenz an. Seit 2016 wird das Unternehmen endgültig abgewickelt.
Blaupunkt ist eine Marke für Unterhaltungselektronik inklusive Kfz-Multimedia, Haushaltsgeräte, Sicherheits-, Klimatisierungs-, Navigations- und Telematiksysteme. Sie ging hervor aus dem gleichnamigen Hersteller von vorwiegend Autoradios und Car-Multimedia (Lautsprecher und Subwoofer) für die direkte Kfz-Ausrüstung.",kif,,+,
33327,W. Kayser (Schmied),W. Kayser (Schmied),,,"Schmied, Mitte des 19. Jh. in oder in der Gegend von Templin",piz,male,+,
267680,Willy Conrad Seubert,Willy Conrad Seubert (1877-1946),1877,1946,"W. C. Seubert gehört zu den 15 Gründungsmitgliedern des F.F.C. Victoria, dem ersten Vorgängerverein von Eintracht Frankfurt. Seubert hatte die Funktion des ersten Schriftführers des Vereins.",piz,male,+,
1600,Porzellanmanufaktur Elgersburg,Porzellanmanufaktur Elgersburg,,,"Porzellanmanufaktur in Elgersburg, Thüringen. 1808 gegr.",kif,,+,
267718,Reichs-Kredit-Gesellschaft AG,Reichs-Kredit-Gesellschaft AG,,,"""Reichs-Kredit-Gesellschaft Aktiengesellschaft"" in Berlin, nachgewiesen 1943",kif,,,
308203,Historisches Archiv BP/Aral (Bochum),Historisches Archiv BP/Aral (Bochum),,,"Archiv in Bochum, Wittener Straße 72",kiz,,+,
235140,Brauerei Ehrntaller,Brauerei Ehrntaller,,,Brauerein in Kelheim. Die Brauerei wurde 1994 geschlossen.,kif,,+,
204890,Alfred J. Amsler & Co.,Alfred J. Amsler & Co.,,,Maschinenfabrik in Schaffhausen.,kif,,+,https://d-nb.info/gnd/5509234-2
164375,Ignaz von Oettingen-Wallerstein,Ignaz von Oettingen-Wallerstein (1670-1723),1670,1723,"Graf von Oettingen, Linie Wallerstein",piz,male,+,
10904,Gebr. Fricke,Gebr. Fricke,,,Firma in Eilsleben,kif,,+,
214889,Wildenfelser Pfefferkuchenbäckerei Neef & Co. GmbH,Wildenfelser Pfefferkuchenbäckerei Neef & Co. GmbH,,,Lebkuchenbäckerei in Wildenfels (Erzgebirge) belegt für die 1950er/60er Jahre,kif,,+,
327811,Giacomo Beys,Giacomo Beys,,,"Giacomo Beys (Wirkungsdaten: um 1800), war ein italienischer Maler, Zeichner und Vorlagenersteller für Kupferstiche.",piz,male,+,
77746,Csemege Julius Meinl,Csemege Julius Meinl,,,"""In 1952, The Csemege retail chain was founded in Hungary, but during 1991 the state-run Csemege was bought by Julius Meinl. In 1999, The Belgian Louis Delhaize Group bought up the Csemege-Julius Meinl group."" - Wikipedia (en) über Match (supermarket), 15.12.2020",kif,,+,
171606,Eismann & Stockmann (Colditz),Eismann & Stockmann (Colditz),,,"Schamotte- und Dachsteinfabriken, aktiv: 1896-1950",kif,,+,
222884,Juschi Seifried-Otte,Juschi Seifried-Otte (1942-),1942,,"Malerin und Schriftstellerin, geboren 1942 in Königsberg.",piz,female,+,https://d-nb.info/gnd/140751629
64236,Andreas Thomas,Andreas Thomas (1731-1789),1731,1789,Uhrmacher in Ehingen an der Donau.,piz,male,+,
